FINANCIAL_SUMMARY_SALES_ID,ACTUAL_UNITS,ACTUAL_AMOUNT,FORCAST_UNIT,FORCAST_AMOUNT,LOCATION_ID,SALES_CLASS_ID,REPORT_BEGIN_DATE_ID,REPORT_END_DATE_ID
2014050208,4630703,7255298.93,11154779,17337442,8,2,20140501,20140530
2014050209,2590859,3976503.53,5201633,7989329,9,2,20140501,20140530
2014050210,7219228,11146232.98,14698089,22712529,10,2,20140501,20140530
2014050211,471497,742734.49,2486425,3900892,11,2,20140501,20140530
2014050212,2871408,4314478.82,6965341,10710994,12,2,20140501,20140530
2014050301,2197000,1678767.33,6936756,5365102,1,3,20140501,20140530
2014050302,2315303,1851536.55,5804685,4618081,2,3,20140501,20140530
2014050303,3369342,2566480.65,8061898,6260014,3,3,20140501,20140530
2014050304,3841320,2890901.36,10636889,8082305,4,3,20140501,20140530
2014050305,3140132,2426753.97,5489820,4273873,5,3,20140501,20140530
2014050306,4225131,3282720.55,7190270,5578541,6,3,20140501,20140530
2014050307,3776268,2988724.76,14850853,11442243,7,3,20140501,20140530
2014050308,2989436,2354824.25,5352681,4167235,8,3,20140501,20140530
2014050309,5408838,4114607.11,10761494,8343963,9,3,20140501,20140530
2014050310,5460225,4125750.03,12956926,9874670,10,3,20140501,20140530
2014050311,5424359,4188434.73,11021492,8539667,11,3,20140501,20140530
2014050312,7290054,5643051.32,12841210,9931385,12,3,20140501,20140530
2014050401,1848429,1426821.44,9452382,7295936,1,4,20140501,20140530
2014050402,2762196,2126380.86,10124466,7864003,2,4,20140501,20140530
2014050403,2557336,2020525.11,4151427,3268281,3,4,20140501,20140530
2014050404,3404541,2683124.92,6891775,5350185,4,4,20140501,20140530
2014050405,3972147,3163569.14,8863137,6982658,5,4,20140501,20140530
2014050406,1962973,1476574.6,6818230,5191207,6,4,20140501,20140530
2014050407,5269950,4060646.3,11667102,9117896,7,4,20140501,20140530
2014050408,5668319,4407462.94,8901373,6898665,8,4,20140501,20140530
2014050409,3866379,3032343.25,9415556,7334175,9,4,20140501,20140530
2014050410,4028448,3145221.72,12801834,9927550,10,4,20140501,20140530
2014050411,2632003,2020050.51,4743297,3707540,11,4,20140501,20140530
2014050412,5510021,4302272.01,11935065,9330688,12,4,20140501,20140530
2014050501,2333069,1803033.11,7024949,5390167,1,5,20140501,20140530
2014050502,3331686,2607589.84,3389854,2652424,2,5,20140501,20140530
2014050503,4052673,3112225.45,11665296,8947101,3,5,20140501,20140530
2014050504,2192946,1718748.95,4599383,3622425,4,5,20140501,20140530
2014050505,3479127,2650907.94,8364605,6494514,5,5,20140501,20140530
2014050506,4761441,3682489.55,11597780,9034851,6,5,20140501,20140530
2014050507,2486170,1932782.2,6513972,5055188,7,5,20140501,20140530
2014050508,3454013,2657477.8,8922120,6773240,8,5,20140501,20140530
2014050509,3635660,2999150.61,10380731,8278626,9,5,20140501,20140530
2014050510,3170158,2478257.43,6647903,5182794,10,5,20140501,20140530
2014050512,3698406,2829025.7,11925478,9171054,12,5,20140501,20140530
2014050601,3331357,2543784.54,8873480,6784881,1,6,20140501,20140530
2014050602,2465204,1937890.37,8765148,6761642,2,6,20140501,20140530
2014050603,4599674,3593631.9,17259587,13391395,3,6,20140501,20140530
2014050605,3833028,2934514.21,10268393,7942612,5,6,20140501,20140530
2014050606,2708169,2092505.54,7835854,6079262,6,6,20140501,20140530
2014050607,5135761,3990401.28,8500449,6653625,7,6,20140501,20140530
2014050608,2894755,2292015.35,15245605,11784323,8,6,20140501,20140530
2014050610,3498819,2679021.71,5649219,4343312,10,6,20140501,20140530
2014050611,2415500,1824976.17,6859037,5316980,11,6,20140501,20140530
2014050612,3163985,2481492.79,8777438,6809413,12,6,20140501,20140530
2014060101,3903363,6003862.53,9975249,15280337,1,1,20140602,20140630
2014060102,4081355,6238714.33,6348739,9917053,2,1,20140602,20140630
2014060103,5583493,8547183.36,14229160,21928919,3,1,20140602,20140630
2014060104,3106703,4866393.64,7633299,11747759,4,1,20140602,20140630
2014060105,2552483,4041345.09,5645066,8998836,5,1,20140602,20140630
2014060106,3570364,5564915.04,7513521,11699523,6,1,20140602,20140630
2014060107,6172069,9658813.09,9398848,14759145,7,1,20140602,20140630
2014060108,5803354,8969625.78,6771022,10488214,8,1,20140602,20140630
2014060109,5786179,8914090.15,11648943,18157482,9,1,20140602,20140630
2014060110,3362088,5317238.79,7316184,11462884,10,1,20140602,20140630
2014060111,2272732,3448567.47,7046652,10861347,11,1,20140602,20140630
2014060112,1602361,2541686.27,5475656,8613348,12,1,20140602,20140630
2014060201,3045680,4876366.74,7465112,11792504,1,2,20140602,20140630
2014060202,3951403,6321130.74,7569002,11936682,2,2,20140602,20140630
2014060203,2747741,4366858.12,7066733,11290932,3,2,20140602,20140630
2014060204,7155518,10957647.58,9623054,14873021,4,2,20140602,20140630
2014060205,3857895,5927625.49,8483856,13299461,5,2,20140602,20140630
2014060206,3145490,4851427.4,9589506,14647012,6,2,20140602,20140630
2014060207,5179802,7996470.28,7169488,11113825,7,2,20140602,20140630
2014060208,4816504,7544516.77,11154779,17337442,8,2,20140602,20140630
2014060209,2750918,4227796.16,5201633,7989329,9,2,20140602,20140630
2014060210,7331431,11315076.05,14698089,22712529,10,2,20140602,20140630
2014060211,637861,1005589.61,2486425,3900892,11,2,20140602,20140630
2014060212,3948615,5978440.47,6965341,10710994,12,2,20140602,20140630
2014060301,2910684,2239294.74,6936756,5365102,1,3,20140602,20140630
2014060302,3102261,2502350.82,5804685,4618081,2,3,20140602,20140630
2014060303,3900214,3010820.51,8061898,6260014,3,3,20140602,20140630
2014060304,5218186,3975458.71,10636889,8082305,4,3,20140602,20140630
2014060305,3234626,2500459.29,5489820,4273873,5,3,20140602,20140630
2014060306,4227930,3284903.77,7190270,5578541,6,3,20140602,20140630
2014060307,4581814,3612620.14,14850853,11442243,7,3,20140602,20140630
2014060308,3090247,2434464.94,5352681,4167235,8,3,20140602,20140630
2014060309,5779775,4451566.28,10761494,8343963,9,3,20140602,20140630
2014060310,6351371,4803466.56,12956926,9874670,10,3,20140602,20140630
2014060311,6386035,4934887.64,11021492,8539667,11,3,20140602,20140630
2014060312,8822382,6835049.27,12841210,9931385,12,3,20140602,20140630
2014060401,2904614,2225931.01,9452382,7295936,1,4,20140602,20140630
2014060402,4213584,3238579.48,10124466,7864003,2,4,20140602,20140630
2014060403,2679118,2115515.07,4151427,3268281,3,4,20140602,20140630
2014060404,3898195,3067977.58,6891775,5350185,4,4,20140602,20140630
2014060405,4604818,3657621.92,8863137,6982658,5,4,20140602,20140630
2014060406,3313820,2485252.05,6818230,5191207,6,4,20140602,20140630
2014060407,6216640,4837689.45,11667102,9117896,7,4,20140602,20140630
2014060408,6488076,5026953.3,8901373,6898665,8,4,20140602,20140630
2014060409,4621862,3623886.44,9415556,7334175,9,4,20140602,20140630
2014060410,5276484,4091607.42,12801834,9927550,10,4,20140602,20140630
2014060411,2683008,2073044.71,4743297,3707540,11,4,20140602,20140630
2014060412,6073104,4748402.67,11935065,9330688,12,4,20140602,20140630
2014060501,2780932,2138258.57,7024949,5390167,1,5,20140602,20140630
2014060502,3331686,2607589.84,3389854,2652424,2,5,20140602,20140630
2014060503,5916870,4499560.86,11665296,8947101,3,5,20140602,20140630
2014060504,2192946,1718748.95,4599383,3622425,4,5,20140602,20140630
2014060505,4357300,3419309.32,8364605,6494514,5,5,20140602,20140630
2014060507,2883335,2252420.59,6513972,5055188,7,5,20140602,20140630
2014060508,5283201,4028088.37,8922120,6773240,8,5,20140602,20140630
2014060510,3474892,2714700.54,6647903,5182794,10,5,20140602,20140630
2014060511,5024745,3930631,10198677,7913832,11,5,20140602,20140630
2014060512,6136639,4698662.76,11925478,9171054,12,5,20140602,20140630
2014060601,4149825,3164101.44,8873480,6784881,1,6,20140602,20140630
2014060602,3264974,2551154.01,8765148,6761642,2,6,20140602,20140630
2014060603,5831237,4538117.56,17259587,13391395,3,6,20140602,20140630
2014060604,1712424,1333213.22,5306700,4052277,4,6,20140602,20140630
2014060605,3976643,3053499.24,10268393,7942612,5,6,20140602,20140630
2014060607,5972147,4632996.64,8500449,6653625,7,6,20140602,20140630
2014060608,3970271,3095103.15,15245605,11784323,8,6,20140602,20140630
2014060610,4815736,3686594.91,5649219,4343312,10,6,20140602,20140630
2014060611,3275946,2513677.15,6859037,5316980,11,6,20140602,20140630
2014060612,4551364,3536872,8777438,6809413,12,6,20140602,20140630
2014070101,4970643,7638295.12,9975249,15280337,1,1,20140701,20140731
2014070102,4538686,6950184.17,6348739,9917053,2,1,20140701,20140731
2014070103,6399228,9872100.15,14229160,21928919,3,1,20140701,20140731
2014070104,4888552,7546116.35,7633299,11747759,4,1,20140701,20140731
2014070105,2884365,4555563.06,5645066,8998836,5,1,20140701,20140731
2014070106,3905806,6095617.83,7513521,11699523,6,1,20140701,20140731
2014070107,8391947,13126928.49,9398848,14759145,7,1,20140701,20140731
2014070108,5810946,8981772.98,6771022,10488214,8,1,20140701,20140731
2014070109,7385715,11380894.57,11648943,18157482,9,1,20140701,20140731
2014070110,3964067,6249463.47,7316184,11462884,10,1,20140701,20140731
2014070111,2409845,3648752.45,7046652,10861347,11,1,20140701,20140731
2014070112,1602361,2541686.27,5475656,8613348,12,1,20140701,20140731
2014070201,3304447,5282863.82,7465112,11792504,1,2,20140701,20140731
2014070202,4413429,7043739.4,7569002,11936682,2,2,20140701,20140731
2014070203,3513472,5544628.97,7066733,11290932,3,2,20140701,20140731
2014070204,8022149,12283333.02,9623054,14873021,4,2,20140701,20140731
2014070205,4482931,6943058.98,8483856,13299461,5,2,20140701,20140731
2014070206,5098355,7829155.95,9589506,14647012,6,2,20140701,20140731
2014070207,5711252,8930387.37,7169488,11113825,7,2,20140701,20140731
2014070208,6364176,9853952.93,11154779,17337442,8,2,20140701,20140731
2014070209,2892877,4450671.79,5201633,7989329,9,2,20140701,20140731
2014070210,8923186,13890694.82,14698089,22712529,10,2,20140701,20140731
2014070211,1079832,1667441.18,2486425,3900892,11,2,20140701,20140731
2014070212,4692995,7141906.41,6965341,10710994,12,2,20140701,20140731
2014070301,3707255,2847954.64,6936756,5365102,1,3,20140701,20140731
2014070302,3355522,2696298.09,5804685,4618081,2,3,20140701,20140731
2014070303,3978100,3076213.6,8061898,6260014,3,3,20140701,20140731
2014070304,6224967,4735377.01,10636889,8082305,4,3,20140701,20140731
2014070305,3936695,3088512.28,5489820,4273873,5,3,20140701,20140731
2014070306,5392737,4148841.12,7190270,5578541,6,3,20140701,20140731
2014070307,7449047,5800605.64,14850853,11442243,7,3,20140701,20140731
2014070308,3540926,2796089.77,5352681,4167235,8,3,20140701,20140731
2014070309,6550993,5058283.48,10761494,8343963,9,3,20140701,20140731
2014070310,8034487,6075902.26,12956926,9874670,10,3,20140701,20140731
2014070311,6883262,5352110.82,11021492,8539667,11,3,20140701,20140731
2014070312,9604995,7446583.07,12841210,9931385,12,3,20140701,20140731
2014070401,3747604,2871914.25,9452382,7295936,1,4,20140701,20140731
2014070402,5240283,4072053.73,10124466,7864003,2,4,20140701,20140731
2014070403,2741348,2164054.47,4151427,3268281,3,4,20140701,20140731
2014070404,3901300,3070826.73,6891775,5350185,4,4,20140701,20140731
2014070405,5628936,4494838.39,8863137,6982658,5,4,20140701,20140731
2014070406,4154362,3124568.3,6818230,5191207,6,4,20140701,20140731
2014070407,6989593,5471124.43,11667102,9117896,7,4,20140701,20140731
2014070408,7119588,5502229.23,8901373,6898665,8,4,20140701,20140731
2014070409,4707073,3687794.69,9415556,7334175,9,4,20140701,20140731
2014070410,6992929,5437643.59,12801834,9927550,10,4,20140701,20140731
2014070411,3381845,2644274.07,4743297,3707540,11,4,20140701,20140731
2014070412,7061625,5476744.94,11935065,9330688,12,4,20140701,20140731
2014070501,2961732,2280728.97,7024949,5390167,1,5,20140701,20140731
2014070502,3331686,2607589.84,3389854,2652424,2,5,20140701,20140731
2014070503,8129555,6210187.63,11665296,8947101,3,5,20140701,20140731
2014070504,2192946,1718748.95,4599383,3622425,4,5,20140701,20140731
2014070505,4357300,3419309.32,8364605,6494514,5,5,20140701,20140731
2014070506,6977474,5409433.85,11597780,9034851,6,5,20140701,20140731
2014070507,3536715,2774405.87,6513972,5055188,7,5,20140701,20140731
2014070509,4845729,3968399.66,10380731,8278626,9,5,20140701,20140731
2014070510,3535622,2761462.64,6647903,5182794,10,5,20140701,20140731
2014070511,5431307,4236772.19,10198677,7913832,11,5,20140701,20140731
2014070512,6856334,5254195.33,11925478,9171054,12,5,20140701,20140731
2014070602,3896241,3024288.63,8765148,6761642,2,6,20140701,20140731
2014070603,7987511,6218933.14,17259587,13391395,3,6,20140701,20140731
2014070605,4644111,3572989.58,10268393,7942612,5,6,20140701,20140731
2014070606,3970977,3048207.97,7835854,6079262,6,6,20140701,20140731
2014070607,6407031,4972206.16,8500449,6653625,7,6,20140701,20140731
2014070608,5897590,4574320.48,15245605,11784323,8,6,20140701,20140731
2014070609,4632811,3590250.66,8307936,6456533,9,6,20140701,20140731
2014070610,5142834,3938035.14,5649219,4343312,10,6,20140701,20140731
2014070611,3381999,2596398.49,6859037,5316980,11,6,20140701,20140731
2014080101,7133075,10977522.61,9975249,15280337,1,1,20140801,20140829
2014080102,4621844,7081573.81,6348739,9917053,2,1,20140801,20140829
2014080103,6503361,10043565.55,14229160,21928919,3,1,20140801,20140829
2014080104,5722248,8808748.94,7633299,11747759,4,1,20140801,20140829
2014080105,3971293,6260627.01,5645066,8998836,5,1,20140801,20140829
2014080106,4161019,6504647.71,7513521,11699523,6,1,20140801,20140829
2014080107,8391947,13126928.49,9398848,14759145,7,1,20140801,20140829
2014080108,6495720,10043035.73,6771022,10488214,8,1,20140801,20140829
2014080109,9336105,14449443.16,11648943,18157482,9,1,20140801,20140829
2014080110,4797520,7550816.98,7316184,11462884,10,1,20140801,20140829
2014080111,3408998,5153776.61,7046652,10861347,11,1,20140801,20140829
2014080112,1624968,2577405.33,5475656,8613348,12,1,20140801,20140829
2014080201,3305111,5283906.3,7465112,11792504,1,2,20140801,20140829
2014080202,4705146,7536011.84,7569002,11936682,2,2,20140801,20140829
2014080203,3774069,5968646.35,7066733,11290932,3,2,20140801,20140829
2014080204,8536212,13078382.86,9623054,14873021,4,2,20140801,20140829
2014080205,6524748,10232426.17,8483856,13299461,5,2,20140801,20140829
2014080206,5694219,8786709.4,9589506,14647012,6,2,20140801,20140829
2014080207,6537590,10149235.92,7169488,11113825,7,2,20140801,20140829
2014080208,6603325,10207152.09,11154779,17337442,8,2,20140801,20140829
2014080209,2962068,4571555.39,5201633,7989329,9,2,20140801,20140829
2014080210,9656587,15040594.25,14698089,22712529,10,2,20140801,20140829
2014080211,2409279,3765840.32,2486425,3900892,11,2,20140801,20140829
2014080212,5311396,8106921.17,6965341,10710994,12,2,20140801,20140829
2014080301,3909809,2995819.06,6936756,5365102,1,3,20140801,20140829
2014080302,3440601,2766437.22,5804685,4618081,2,3,20140801,20140829
2014080303,4034712,3126751.13,8061898,6260014,3,3,20140801,20140829
2014080304,7151396,5448819.98,10636889,8082305,4,3,20140801,20140829
2014080305,6177882,4801899.74,5489820,4273873,5,3,20140801,20140829
2014080306,6256081,4858768.89,7190270,5578541,6,3,20140801,20140829
2014080307,8974564,6966253.18,14850853,11442243,7,3,20140801,20140829
2014080308,4273836,3346505.18,5352681,4167235,8,3,20140801,20140829
2014080309,6683443,5161594.48,10761494,8343963,9,3,20140801,20140829
2014080310,9059839,6881008.65,12956926,9874670,10,3,20140801,20140829
2014080311,7271019,5650877.59,11021492,8539667,11,3,20140801,20140829
2014080312,10164027,7885870.42,12841210,9931385,12,3,20140801,20140829
2014080401,3902744,3018754.26,9452382,7295936,1,4,20140801,20140829
2014080402,6678036,5160145.2,10124466,7864003,2,4,20140801,20140829
2014080403,2858764,2259854.18,4151427,3268281,3,4,20140801,20140829
2014080404,4175746,3279405.69,6891775,5350185,4,4,20140801,20140829
2014080405,6799255,5370354.03,8863137,6982658,5,4,20140801,20140829
2014080406,4832163,3639222.6,6818230,5191207,6,4,20140801,20140829
2014080407,7471226,5835142.65,11667102,9117896,7,4,20140801,20140829
2014080408,7753335,5993066.28,8901373,6898665,8,4,20140801,20140829
2014080409,6021154,4668493.34,9415556,7334175,9,4,20140801,20140829
2014080410,7246005,5640838.31,12801834,9927550,10,4,20140801,20140829
2014080411,3807715,2992465.38,4743297,3707540,11,4,20140801,20140829
2014080412,7946758,6161749.37,11935065,9330688,12,4,20140801,20140829
2014080501,3164178,2438636.85,7024949,5390167,1,5,20140801,20140829
2014080502,3331686,2607589.84,3389854,2652424,2,5,20140801,20140829
2014080503,8347047,6375481.55,11665296,8947101,3,5,20140801,20140829
2014080504,2855397,2252022.01,4599383,3622425,4,5,20140801,20140829
2014080505,5130144,4019731.82,8364605,6494514,5,5,20140801,20140829
2014080507,4588730,3578460.93,6513972,5055188,7,5,20140801,20140829
2014080508,6851259,5202407.01,8922120,6773240,8,5,20140801,20140829
2014080509,5035953,4130565.62,10380731,8278626,9,5,20140801,20140829
2014080510,4840286,3782884.09,6647903,5182794,10,5,20140801,20140829
2014080511,6724445,5228350.41,10198677,7913832,11,5,20140801,20140829
2014080512,8582881,6580356.08,11925478,9171054,12,5,20140801,20140829
2014080601,4768533,3649539.74,8873480,6784881,1,6,20140801,20140829
2014080603,10025434,7810551,17259587,13391395,3,6,20140801,20140829
2014080604,3343598,2558746.39,5306700,4052277,4,6,20140801,20140829
2014080606,5940212,4602525.16,7835854,6079262,6,6,20140801,20140829
2014080607,6606630,5129889.37,8500449,6653625,7,6,20140801,20140829
2014080608,8036927,6191445.32,15245605,11784323,8,6,20140801,20140829
2014080609,5428807,4216858.71,8307936,6456533,9,6,20140801,20140829
2014080610,5142834,3938035.14,5649219,4343312,10,6,20140801,20140829
2014080611,3491380,2681715.67,6859037,5316980,11,6,20140801,20140829
2014080612,6811121,5282941.19,8777438,6809413,12,6,20140801,20140829
2014090101,7593294,11656207.57,9975249,15280337,1,1,20140901,20140930
2014090102,5506016,8479272.91,6348739,9917053,2,1,20140901,20140930
2014090103,7712994,11930109.18,14229160,21928919,3,1,20140901,20140930
2014090104,7041982,10776868.25,7633299,11747759,4,1,20140901,20140930
2014090105,3971293,6260627.01,5645066,8998836,5,1,20140901,20140930
2014090106,5352849,8336490.42,7513521,11699523,6,1,20140901,20140930
2014090107,8882813,13921542.37,9398848,14759145,7,1,20140901,20140930
2014090108,6495720,10043035.73,6771022,10488214,8,1,20140901,20140930
2014090109,9990438,15551797.97,11648943,18157482,9,1,20140901,20140930
2014090110,5987825,9371745.57,7316184,11462884,10,1,20140901,20140930
2014090111,3532018,5348148.21,7046652,10861347,11,1,20140901,20140930
2014090112,2334308,3666738.77,5475656,8613348,12,1,20140901,20140930
2014090201,4332608,6836557.02,7465112,11792504,1,2,20140901,20140930
2014090202,4705146,7536011.84,7569002,11936682,2,2,20140901,20140930
2014090203,3774069,5968646.35,7066733,11290932,3,2,20140901,20140930
2014090204,8881192,13703797.1,9623054,14873021,4,2,20140901,20140930
2014090205,7009174,10994379.83,8483856,13299461,5,2,20140901,20140930
2014090206,5756963,8887099.8,9589506,14647012,6,2,20140901,20140930
2014090207,6595662,10234601.76,7169488,11113825,7,2,20140901,20140930
2014090208,7814044,12073354.36,11154779,17337442,8,2,20140901,20140930
2014090209,3836404,5898097.97,5201633,7989329,9,2,20140901,20140930
2014090210,10850229,16853855.81,14698089,22712529,10,2,20140901,20140930
2014090211,2565176,4024442.26,2486425,3900892,11,2,20140901,20140930
2014090212,5559870,8496106,6965341,10710994,12,2,20140901,20140930
2014090301,4265468,3289273.3,6936756,5365102,1,3,20140901,20140930
2014090302,3440601,2766437.22,5804685,4618081,2,3,20140901,20140930
2014090303,4689128,3639224.3,8061898,6260014,3,3,20140901,20140930
2014090304,7306651,5562156.13,10636889,8082305,4,3,20140901,20140930
2014090305,6201147,4819581.14,5489820,4273873,5,3,20140901,20140930
2014090306,6519716,5093114.04,7190270,5578541,6,3,20140901,20140930
2014090307,11147639,8610836.34,14850853,11442243,7,3,20140901,20140930
2014090308,4319075,3379982.04,5352681,4167235,8,3,20140901,20140930
2014090309,6683443,5161594.48,10761494,8343963,9,3,20140901,20140930
2014090310,9936571,7558021.1,12956926,9874670,10,3,20140901,20140930
2014090311,8515691,6602553.8,11021492,8539667,11,3,20140901,20140930
2014090312,11706217,9037115.26,12841210,9931385,12,3,20140901,20140930
2014090401,3964610,3073827.37,9452382,7295936,1,4,20140901,20140930
2014090402,8584424,6656659.78,10124466,7864003,2,4,20140901,20140930
2014090403,3248787,2565476.2,4151427,3268281,3,4,20140901,20140930
2014090404,4931882,3862689,6891775,5350185,4,4,20140901,20140930
2014090405,7366625,5825044.35,8863137,6982658,5,4,20140901,20140930
2014090406,5515573,4173580.88,6818230,5191207,6,4,20140901,20140930
2014090407,8260982,6446966.62,11667102,9117896,7,4,20140901,20140930
2014090408,8419431,6512354.72,8901373,6898665,8,4,20140901,20140930
2014090409,6665575,5219666.62,9415556,7334175,9,4,20140901,20140930
2014090410,9618874,7463201.7,12801834,9927550,10,4,20140901,20140930
2014090411,4190153,3296694.81,4743297,3707540,11,4,20140901,20140930
2014090412,9656977,7528556.39,11935065,9330688,12,4,20140901,20140930
2014090501,3164178,2438636.85,7024949,5390167,1,5,20140901,20140930
2014090502,3331686,2607589.84,3389854,2652424,2,5,20140901,20140930
2014090503,8347047,6375481.55,11665296,8947101,3,5,20140901,20140930
2014090504,3346557,2635667.09,4599383,3622425,4,5,20140901,20140930
2014090505,6438662,5015644.87,8364605,6494514,5,5,20140901,20140930
2014090506,8856675,6914502.34,11597780,9034851,6,5,20140901,20140930
2014090507,5221246,4040197.61,6513972,5055188,7,5,20140901,20140930
2014090508,6851259,5202407.01,8922120,6773240,8,5,20140901,20140930
2014090510,4929041,3848562.79,6647903,5182794,10,5,20140901,20140930
2014090511,7160794,5580222.24,10198677,7913832,11,5,20140901,20140930
2014090601,5628682,4342217.73,8873480,6784881,1,6,20140901,20140930
2014090602,4735801,3672652.1,8765148,6761642,2,6,20140901,20140930
2014090603,10845339,8446469.32,17259587,13391395,3,6,20140901,20140930
2014090604,4167077,3168120.85,5306700,4052277,4,6,20140901,20140930
2014090605,7052684,5430504.06,10268393,7942612,5,6,20140901,20140930
2014090606,6400732,4964862.3,7835854,6079262,6,6,20140901,20140930
2014090607,7460069,5813237.98,8500449,6653625,7,6,20140901,20140930
2014090609,5755047,4472957.11,8307936,6456533,9,6,20140901,20140930
2014090610,5142834,3938035.14,5649219,4343312,10,6,20140901,20140930
2014090612,7768559,6026774.77,8777438,6809413,12,6,20140901,20140930
2014100101,8648225,13232696.46,9975249,15280337,1,1,20141001,20141031
2014100102,6568042,10220145.93,6348739,9917053,2,1,20141001,20141031
2014100103,9770482,15108310.89,14229160,21928919,3,1,20141001,20141031
2014100104,7506822,11550501.46,7633299,11747759,4,1,20141001,20141031
2014100105,4439275,7014452.42,5645066,8998836,5,1,20141001,20141031
2014100106,5601001,8725741.65,7513521,11699523,6,1,20141001,20141031
2014100107,9315013,14627497.85,9398848,14759145,7,1,20141001,20141031
2014100108,6621159,10241229.35,6771022,10488214,8,1,20141001,20141031
2014100109,10960697,17068894.94,11648943,18157482,9,1,20141001,20141031
2014100110,6187800,9703784.06,7316184,11462884,10,1,20141001,20141031
2014100111,3799115,5751918.74,7046652,10861347,11,1,20141001,20141031
2014100112,2751271,4313198.21,5475656,8613348,12,1,20141001,20141031
2014100201,6057744,9518798.47,7465112,11792504,1,2,20141001,20141031
2014100202,5134029,8186584.46,7569002,11936682,2,2,20141001,20141031
2014100203,4282662,6838442.1,7066733,11290932,3,2,20141001,20141031
2014100204,9487572,14669214.7,9623054,14873021,4,2,20141001,20141031
2014100205,7029849,11026219.33,8483856,13299461,5,2,20141001,20141031
2014100206,6476686,9980215.09,9589506,14647012,6,2,20141001,20141031
2014100207,6595662,10234601.76,7169488,11113825,7,2,20141001,20141031
2014100208,8133901,12625619.46,11154779,17337442,8,2,20141001,20141031
2014100209,5351338,8198373.76,5201633,7989329,9,2,20141001,20141031
2014100210,11392730,17667607.31,14698089,22712529,10,2,20141001,20141031
2014100211,2565176,4024442.26,2486425,3900892,11,2,20141001,20141031
2014100212,5847817,8939544.38,6965341,10710994,12,2,20141001,20141031
2014100301,4942596,3822917.88,6936756,5365102,1,3,20141001,20141031
2014100302,4722865,3776220.12,5804685,4618081,2,3,20141001,20141031
2014100303,5485236,4267990.4,8061898,6260014,3,3,20141001,20141031
2014100304,9477623,7190819.32,10636889,8082305,4,3,20141001,20141031
2014100305,6449782,5020975.49,5489820,4273873,5,3,20141001,20141031
2014100306,7169931,5574273.14,7190270,5578541,6,3,20141001,20141031
2014100307,13433255,10366189.43,14850853,11442243,7,3,20141001,20141031
2014100308,4319075,3379982.04,5352681,4167235,8,3,20141001,20141031
2014100309,7570315,5890159.83,10761494,8343963,9,3,20141001,20141031
2014100310,11556697,8813618.75,12956926,9874670,10,3,20141001,20141031
2014100311,9532716,7402952.48,11021492,8539667,11,3,20141001,20141031
2014100312,11820135,9140051.56,12841210,9931385,12,3,20141001,20141031
2014100401,6281121,4903871.06,9452382,7295936,1,4,20141001,20141031
2014100402,9608531,7464577.79,10124466,7864003,2,4,20141001,20141031
2014100403,3248787,2565476.2,4151427,3268281,3,4,20141001,20141031
2014100404,6466869,5017613.22,6891775,5350185,4,4,20141001,20141031
2014100405,7451767,5914664.82,8863137,6982658,5,4,20141001,20141031
2014100406,6645165,5036589.17,6818230,5191207,6,4,20141001,20141031
2014100407,9346047,7336285.89,11667102,9117896,7,4,20141001,20141031
2014100408,8940323,6920369.42,8901373,6898665,8,4,20141001,20141031
2014100409,7962580,6218879.27,9415556,7334175,9,4,20141001,20141031
2014100410,10875276,8447843.95,12801834,9927550,10,4,20141001,20141031
2014100411,5801092,4552743.95,4743297,3707540,11,4,20141001,20141031
2014100412,11361827,8887492.33,11935065,9330688,12,4,20141001,20141031
2013040308,342299,266993.22,5020663,3934784,8,3,20130401,20130430
2013040309,0,0,3847934,2986396,9,3,20130401,20130430
2013040310,0,0,9235941,7166946,10,3,20130401,20130430
2013040311,173907,137386.53,7542512,5860523,11,3,20130401,20130430
2013040312,0,0,5427516,4152124,12,3,20130401,20130430
2013040401,844332,620330.72,3801450,2902941,1,4,20130401,20130430
2013040402,276106,204318.44,4054868,3099168,2,4,20130401,20130430
2013040403,95032,76025.6,6536480,5076736,3,4,20130401,20130430
2013040404,618130,477926.32,2251702,1759421,4,4,20130401,20130430
2013040405,0,0,3645170,2825439,5,4,20130401,20130430
2013040406,671634,490292.82,4504004,3456505,6,4,20130401,20130430
2013040407,704220,521122.8,4704798,3564730,7,4,20130401,20130430
2013040408,314663,252233.86,2644126,2111221,8,4,20130401,20130430
2013040409,984736,752811.02,3571808,2773120,9,4,20130401,20130430
2013040410,420056,315042,7800766,6086738,10,4,20130401,20130430
2013040411,266571,222373.53,1938382,1555901,11,4,20130401,20130430
2013040412,852809,682758.89,1833932,1461107,12,4,20130401,20130430
2013040501,211141,156244.34,6997998,5395966,1,5,20130401,20130430
2013040503,0,0,5714671,4407293,3,5,20130401,20130430
2013040504,0,0,6940886,5407534,4,5,20130401,20130430
2013040505,870012,646070.91,3894132,3013889,5,5,20130401,20130430
2013040506,0,0,2416813,1971488,6,5,20130401,20130430
2013040508,0,0,1886331,1471782,8,5,20130401,20130430
2013040509,439697,334169.72,4283418,3271991,9,5,20130401,20130430
2013040511,296392,222116.16,7600962,5933952,11,5,20130401,20130430
2013040601,0,0,5024205,3902182,1,6,20130401,20130430
2013040602,0,0,3770415,2914374,2,6,20130401,20130430
2013040603,320681,234097.13,3951649,2951269,3,6,20130401,20130430
